date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,lag_4_high_low_diff,lag_4_open_close_diff,lag_4_volume,lag_4_adj_close,lag_5_high_low_diff,lag_5_open_close_diff,lag_5_volume,lag_5_adj_close,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2020-08-13,2020,8,13,3,0,0,4.464,772,0.25,0.15,149200.0,5.4,0.29,0.02,150200.0,5.56,0.386,0.103,-0.002,0.223,177940.0,61654.708,5.432,0.134,0.233,0.912,0.912,-0.737,-1.111,0.905,-1.066,0.591,0.794,-1.211,1.247,-0.364,1.257,-0.763,0.808,-1.062
2020-08-14,2020,8,14,3,0,0,0.0,773,0.31,0.13,155500.0,5.29,0.25,0.15,149200.0,5.4,0.393,0.092,-0.032,0.207,171020.0,67364.212,5.448,0.134,-1.172,0.184,0.944,0.944,0.154,-1.052,1.119,-1.003,-0.838,0.83,-1.005,1.244,0.239,1.137,-0.883,0.688
2020-08-17,2020,8,17,3,0,0,0.178,774,0.48,-0.24,254800.0,5.54,0.31,0.13,155500.0,5.29,0.375,0.118,-0.06,0.189,171320.0,67281.104,5.512,0.114,-1.317,-0.765,0.297,0.892,0.265,0.318,-1.008,1.379,-0.213,-0.843,0.826,-1.011,0.857,-0.28,0.77,-1.592
2020-08-18,2020,8,18,3,0,0,4.811,775,0.48,0.2,103300.0,5.33,0.48,-0.24,254800.0,5.54,0.371,0.113,-0.068,0.199,142820.0,51381.388,5.568,0.181,0.784,-1.331,-0.758,0.344,-1.067,0.292,0.342,-0.916,-0.594,0.276,-0.549,1.636,1.394,0.232,-0.487,0.177
2020-08-19,2020,8,19,3,0,0,-1.754,776,0.41,-0.25,226900.0,5.6,0.48,0.2,103300.0,5.33,0.373,0.116,-0.088,0.168,265180.0,255755.209,5.642,0.127,1.009,0.75,-1.32,-0.759,1.122,-1.146,0.466,0.525,1.759,-0.598,-0.423,-0.589,0.458,1.406,-0.253,-1.28
2020-08-20,2020,8,20,3,0,0,-0.251,777,0.285,0.0,114600.0,5.48,0.41,-0.25,226900.0,5.6,0.349,0.119,-0.035,0.144,320240.0,274407.549,5.719,0.194,-0.497,1.187,0.935,-1.086,0.348,0.939,-1.705,0.174,0.663,1.439,-0.758,-0.595,1.372,-0.098,0.521,-0.562
2020-08-21,2020,8,21,3,0,0,-10.923,778,0.22,-0.01,157000.0,5.61,0.285,0.0,114600.0,5.48,0.44,0.203,0.081,0.313,394640.0,254415.532,5.685,0.252,1.484,-0.741,0.246,0.098,1.593,-0.211,0.061,-1.153,0.361,0.423,1.26,-1.11,-1.486,1.189,0.059,0.535
2020-08-24,2020,8,24,3,0,0,0.377,779,0.46,-0.28,112300.0,5.82,0.22,-0.01,157000.0,5.61,0.434,0.211,0.079,0.314,394220.0,254907.173,5.623,0.307,-1.157,1.453,-0.683,0.264,-0.315,1.596,-0.204,0.067,-0.939,0.362,0.424,1.259,-1.051,-1.018,1.177,0.25
2020-08-25,2020,8,25,3,0,0,1.487,780,0.49,0.1,715100.0,5.7,0.46,-0.28,112300.0,5.82,0.428,0.211,0.119,0.266,496420.0,212535.425,5.535,0.3,0.001,-1.129,1.487,-0.654,-0.749,-0.523,1.734,-0.391,0.597,-1.607,-0.046,0.027,-0.517,-0.784,-0.75,1.501
2020-08-26,2020,8,26,3,0,0,-2.041,781,0.29,0.015,502200.0,5.985,0.49,0.1,715100.0,5.7,0.412,0.208,0.121,0.266,449360.0,174690.649,5.473,0.289,-0.009,0.078,-1.068,1.584,-0.041,-0.757,-0.531,1.728,0.174,0.996,-1.686,0.213,-0.287,-0.322,-0.599,-0.564
2020-08-27,2020,8,27,3,0,0,-3.119,782,0.741,0.58,486600.0,5.31,0.29,0.015,502200.0,5.985,0.402,0.216,0.15,0.259,423960.0,174319.485,5.302,0.104,-0.749,0.038,0.121,-0.98,0.039,-0.154,-0.888,-0.656,-0.28,0.32,1.144,-1.543,-1.65,0.844,0.748,-0.019
2020-08-28,2020,8,28,3,0,0,-4.268,783,0.19,-0.02,154900.0,5.3,0.741,0.58,486600.0,5.31,0.318,0.104,0.076,0.122,395420.0,173177.877,5.224,0.199,0.023,-0.748,0.891,1.064,1.097,0.687,0.278,-1.277,-0.297,-0.117,0.487,1.316,-1.525,-0.472,0.833,0.783
2020-08-31,2020,8,31,3,0,1,-10.155,784,0.428,-0.08,623300.0,5.38,0.19,-0.02,154900.0,5.3,0.414,0.162,0.172,0.195,455480.0,109144.478,5.07,0.359,1.584,-0.578,-1.072,-0.022,1.478,0.195,-0.062,-0.318,-0.003,-1.022,-0.736,0.223,-1.503,-0.418,0.167,0.891
2020-09-01,2020,9,1,3,1,0,4.661,785,0.41,0.11,479800.0,5.39,0.428,-0.08,623300.0,5.38,0.412,0.162,0.144,0.244,387600.0,80448.337,4.938,0.337,0.049,1.595,-0.569,-1.063,-1.492,1.295,0.271,0.066,-1.289,0.84,-0.543,-0.154,-0.646,-1.209,-0.053,0.569
2020-09-02,2020,9,2,3,0,0,-1.695,786,0.24,0.16,375200.0,5.13,0.41,0.11,479800.0,5.39,0.472,0.209,0.138,0.245,392680.0,88158.42,4.804,0.229,1.136,-0.248,0.945,-0.726,-0.236,-1.459,1.312,0.293,1.276,-1.234,0.709,-0.553,-0.368,-0.368,-1.199,0.508
2020-09-03,2020,9,3,3,0,0,-5.695,787,0.32,0.21,343900.0,4.92,0.24,0.16,375200.0,5.13,0.506,0.173,0.156,0.251,417560.0,98892.482,4.656,0.203,-0.555,1.179,-0.497,0.948,0.375,-0.303,-1.5,1.213,0.83,0.886,-1.352,0.381,-1.312,0.316,0.316,-0.621
2020-09-04,2020,9,4,3,0,0,-3.488,788,0.67,0.46,455200.0,4.53,0.32,0.21,343900.0,4.92,0.532,0.146,0.144,0.249,434760.0,89953.004,4.532,0.19,-0.563,-0.838,1.222,-0.769,0.024,0.426,-0.257,-1.463,-0.054,0.721,0.783,-1.677,-1.22,-0.747,0.989,0.989
2020-09-08,2020,9,8,3,0,0,-8.786,789,0.42,-0.22,283900.0,4.72,0.67,0.46,455200.0,4.53,0.484,0.127,0.12,0.214,415520.0,94653.405,4.4,0.352,-0.425,-0.267,-0.582,1.777,1.027,0.14,0.607,-0.187,-0.597,0.152,0.888,0.947,-1.505,-0.284,-0.028,0.909
2020-09-09,2020,9,9,3,0,0,5.412,790,0.71,0.08,505200.0,4.72,0.42,-0.22,283900.0,4.72,0.496,0.122,0.118,0.218,508840.0,147632.764,4.306,0.305,-0.118,-0.543,-0.379,-0.706,-1.596,1.018,0.147,0.605,1.637,-1.015,-0.535,-0.063,-0.184,-1.43,-0.02,0.276
2020-09-10,2020,9,10,3,0,0,-9.453,791,0.41,0.25,499600.0,4.39,0.71,0.08,505200.0,4.72,0.456,0.04,0.178,0.245,497500.0,150138.619,4.166,0.215,1.338,0.639,-0.659,-0.16,0.826,-1.667,0.662,-0.114,-0.326,1.685,-0.922,-0.45,-0.681,0.392,-1.38,0.625
2020-09-11,2020,9,11,3,0,0,1.937,792,0.45,0.15,429900.0,4.3,0.41,0.25,499600.0,4.39,0.434,0.081,0.112,0.264,431460.0,209764.876,4.114,0.174,-1.657,0.932,0.587,-0.054,-0.727,1.015,-1.295,0.863,-1.249,0.081,1.521,-0.345,0.092,-0.539,0.78,-1.399
2020-09-14,2020,9,14,3,0,0,3.302,793,0.43,0.34,359000.0,3.87,0.45,0.15,429900.0,4.3,0.406,0.097,0.054,0.285,390540.0,229201.054,4.102,0.16,-0.994,-1.097,1.068,0.78,-0.681,-0.471,1.145,-0.997,-0.721,-0.965,0.253,1.57,0.863,0.175,-0.513,0.926
2020-09-15,2020,9,15,3,0,0,-2.217,794,0.482,-0.23,750500.0,4.25,0.43,0.34,359000.0,3.87,0.356,0.138,0.004,0.24,339080.0,264256.319,4.14,0.104,-1.281,-0.337,-0.41,1.116,0.358,-0.599,-0.349,1.564,-0.898,-0.431,-0.642,0.414,-0.772,0.964,-0.096,-1.157
2020-09-16,2020,9,16,3,0,0,-3.069,795,0.51,0.38,448500.0,4.02,0.482,-0.23,750500.0,4.25,0.3,0.131,0.074,0.203,237580.0,130172.297,4.072,0.123,-0.759,-0.919,0.075,-0.002,0.226,0.079,-1.052,-0.757,0.042,-1.044,-0.094,-0.524,-1.315,-0.097,1.364,0.471
2020-09-17,2020,9,17,3,0,0,5.333,796,0.3,-0.08,169400.0,4.13,0.51,0.38,448500.0,4.02,0.29,0.111,-0.05,0.153,502620.0,712693.081,4.168,0.221,1.528,-0.802,-0.991,0.178,-1.242,1.111,0.915,-0.588,1.783,-0.364,-0.563,-0.389,1.503,-1.168,-0.489,0.326
2020-09-18,2020,9,18,3,0,0,-4.545,797,0.31,-0.14,225300.0,4.24,0.3,-0.08,169400.0,4.13,0.308,0.12,0.004,0.184,582920.0,687952.006,4.178,0.22,0.681,1.264,-0.893,-1.068,1.01,-1.325,0.63,0.467,-0.017,1.731,-0.494,-0.699,0.009,1.465,-1.219,-0.537
2020-09-21,2020,9,21,3,0,0,-1.22,798,0.18,0.09,101700.0,4.06,0.31,-0.14,225300.0,4.24,0.288,0.128,0.042,0.166,586300.0,685793.843,4.15,0.219,-0.612,0.797,1.345,-0.682,0.048,0.893,-1.701,0.471,-0.502,-0.022,1.731,-0.501,-0.228,0.137,1.599,-1.097
2020-09-22,2020,9,22,3,0,0,1.923,799,0.201,0.12,243000.0,3.91,0.18,0.09,101700.0,4.06,0.306,0.114,0.008,0.171,621960.0,658383.842,4.17,0.213,-0.317,-0.841,0.733,1.345,-0.515,0.246,1.066,-1.452,-0.519,-0.577,-0.078,1.749,-0.047,-0.329,0.047,1.549
2020-09-23,2020,9,23,3,0,0,-5.823,800,0.46,-0.24,1773700.0,4.5,0.201,0.12,243000.0,3.91,0.364,0.121,0.03,0.194,645800.0,643214.579,4.178,0.201,1.043,-0.778,-1.275,0.215,1.029,-0.566,0.103,0.823,-0.441,-0.569,-0.627,-0.116,-1.133,-0.089,-0.387,0.01
2020-09-24,2020,9,24,3,0,0,-4.918,801,0.39,0.19,570900.0,4.18,0.46,-0.24,1773700.0,4.5,0.332,0.11,0.114,0.128,356300.0,128291.153,4.01,0.215,-0.292,1.441,-0.566,-1.113,0.516,0.908,-1.518,-0.501,-0.235,0.046,-0.595,-0.889,-1.625,-0.279,0.696,0.418
2020-09-25,2020,9,25,3,0,0,5.398,802,0.21,0.05,242200.0,4.1,0.39,0.19,570900.0,4.18,0.344,0.12,0.034,0.182,280600.0,67067.28,3.952,0.196,0.881,-0.366,1.213,-0.615,-1.341,0.802,1.077,-0.626,-1.315,0.68,1.217,-0.009,-0.316,-1.487,-0.01,1.059
2020-09-28,2020,9,28,3,0,0,-1.809,803,0.27,-0.08,280000.0,4.16,0.21,0.05,242200.0,4.1,0.372,0.095,0.038,0.183,290080.0,63539.688,3.906,0.179,-0.232,0.821,-0.758,1.242,0.175,-1.358,0.777,1.051,-0.008,-1.537,0.568,1.135,-0.201,-0.089,-1.372,0.245
2020-09-29,2020,9,29,3,0,0,-2.078,804,0.49,0.23,362200.0,3.95,0.27,-0.08,280000.0,4.16,0.357,0.118,0.07,0.17,260120.0,96334.272,3.844,0.109,-1.371,-0.059,0.787,-0.482,0.059,0.0,-1.643,0.645,-1.349,0.306,-0.703,0.686,0.055,0.238,0.42,-1.681
2020-09-30,2020,9,30,3,0,1,-0.258,805,0.3,0.18,326200.0,3.66,0.49,0.23,362200.0,3.95,0.288,0.122,0.026,0.145,212420.0,92107.014,3.828,0.095,-1.174,-0.764,0.509,1.33,-0.11,0.371,0.303,-1.624,-0.963,-0.893,0.838,-0.217,0.442,0.232,0.442,0.653
2020-10-01,2020,10,1,4,1,0,4.988,806,0.45,-0.21,192400.0,3.89,0.3,0.18,326200.0,3.66,0.272,0.125,-0.052,0.147,204500.0,80898.022,3.938,0.153,-0.416,-1.016,-0.616,0.624,-1.077,0.423,0.9,0.832,1.015,-0.999,-0.918,1.052,1.781,-0.445,-0.576,-0.445
2020-10-02,2020,10,2,4,0,0,3.765,807,0.35,0.07,289600.0,3.87,0.45,-0.21,192400.0,3.89,0.254,0.096,-0.042,0.134,208980.0,80680.369,4.01,0.201,1.103,-0.354,-1.134,-0.614,-0.878,-1.25,0.387,0.908,0.072,0.962,-1.057,-0.976,1.191,0.993,-0.695,-0.794
2020-10-05,2020,10,5,4,0,0,1.609,808,0.195,0.08,130200.0,3.85,0.35,0.07,289600.0,3.87,0.26,0.104,-0.07,0.119,199680.0,71185.371,4.106,0.23,1.151,0.959,-0.384,-1.103,0.0,-0.757,-1.177,0.673,0.61,0.212,1.221,-1.067,1.059,0.625,0.451,-1.024
2020-10-06,2020,10,6,4,0,0,3.803,809,0.145,0.01,123700.0,3.87,0.195,0.08,130200.0,3.85,0.32,0.138,-0.12,0.089,243340.0,83753.167,4.23,0.225,1.266,0.434,0.289,-0.723,-0.563,0.563,-0.45,-1.013,1.256,-0.003,-0.341,0.517,1.067,0.533,0.089,-0.089
2020-10-07,2020,10,7,4,0,0,-0.433,810,0.22,-0.21,286600.0,4.21,0.145,0.01,123700.0,3.87,0.371,0.099,-0.118,0.093,292100.0,65712.746,4.38,0.168,0.293,1.252,0.091,-0.111,1.491,-0.562,0.519,-0.454,1.147,0.858,-0.746,-1.176,1.432,0.537,-0.179,-0.776
2020-10-08,2020,10,8,4,0,0,-4.783,811,0.36,-0.16,214800.0,4.25,0.22,-0.21,286600.0,4.21,0.433,0.075,-0.032,0.161,305580.0,71002.584,4.458,0.159,1.299,-0.441,0.821,-0.707,1.57,0.324,-0.86,-0.237,0.682,0.872,0.604,-0.88,0.892,1.017,0.075,-0.678
2020-10-09,2020,10,9,4,0,0,2.985,812,0.38,-0.07,243100.0,4.35,0.36,-0.16,214800.0,4.25,0.489,0.105,-0.028,0.157,334300.0,51454.397,4.546,0.135,1.431,0.397,-0.847,0.055,-0.715,1.582,0.306,-0.906,0.468,0.383,0.645,0.276,1.064,0.399,0.547,-0.561
2020-10-12,2020,10,12,4,0,0,-1.493,813,0.495,-0.17,348500.0,4.47,0.38,-0.07,243100.0,4.35,0.491,0.103,-0.0,0.16,325400.0,71223.627,4.614,0.09,-0.984,1.447,0.387,-0.887,0.438,-0.876,1.376,0.125,-1.78,0.463,0.402,0.591,0.843,0.843,-0.155,0.067
2020-10-13,2020,10,13,4,0,0,1.461,814,0.4,0.02,367500.0,4.62,0.495,-0.17,348500.0,4.47,0.462,0.12,0.02,0.138,311380.0,72428.944,4.678,0.075,-0.932,-0.6,1.476,0.571,-0.652,0.362,-1.159,1.449,-0.455,-1.557,0.649,0.588,1.501,0.161,0.161,-1.045
2020-10-14,2020,10,14,4,0,0,-2.972,815,0.531,0.22,354000.0,4.6,0.4,0.02,367500.0,4.62,0.458,0.123,0.044,0.148,281500.0,74282.299,4.696,0.068,-0.634,-0.877,-0.553,1.474,0.648,-0.77,0.176,-1.243,-0.854,-0.042,-1.116,1.035,0.207,1.389,-0.089,-0.089
2020-10-15,2020,10,15,4,0,0,-4.213,816,0.64,-0.14,358400.0,4.69,0.531,0.22,354000.0,4.6,0.442,0.116,0.038,0.14,255880.0,64468.264,4.678,0.103,0.069,-0.532,-0.79,-0.446,1.089,0.731,-0.774,0.229,-0.465,-0.586,0.349,-0.888,-1.638,0.312,1.092,0.117
2020-10-16,2020,10,16,4,0,0,14.449,817,0.39,0.07,198600.0,4.69,0.64,-0.14,358400.0,4.69,0.52,0.287,-0.086,0.389,274500.0,103256.888,4.792,0.281,1.774,-0.243,-0.487,-0.592,-1.731,0.709,0.581,0.041,1.714,-0.471,-0.546,0.038,1.666,-1.004,-0.292,-0.007
2020-10-19,2020,10,19,4,0,0,0.552,818,0.35,-0.07,278400.0,4.79,0.39,0.07,198600.0,4.69,0.546,0.278,-0.106,0.382,322780.0,114698.069,4.94,0.388,-0.093,1.738,-0.345,-0.596,0.199,-1.713,0.775,0.644,1.022,1.122,-0.845,-0.913,1.262,0.824,-1.108,-0.592
2020-10-20,2020,10,20,4,0,0,-1.134,819,0.38,0.14,218100.0,4.71,0.35,-0.07,278400.0,4.79,0.523,0.302,-0.08,0.389,304860.0,129419.871,5.04,0.404,-0.953,-0.009,1.676,-0.241,0.36,0.128,-1.747,0.694,-0.897,1.044,1.133,-0.61,0.619,0.965,0.545,-1.312
2020-10-21,2020,10,21,4,0,0,-8.678,820,0.45,0.19,225900.0,4.51,0.38,0.14,218100.0,4.71,0.571,0.293,-0.024,0.445,301240.0,132665.757,5.066,0.381,0.168,-1.148,-0.174,1.566,0.998,0.189,-0.013,-1.654,-0.763,-0.848,1.046,1.133,-0.593,0.588,0.955,0.509
2020-10-22,2020,10,22,4,0,0,-2.088,821,1.029,-0.76,451500.0,5.26,0.45,0.19,225900.0,4.51,0.607,0.285,-0.042,0.436,314580.0,126401.709,5.122,0.288,0.081,0.046,-1.305,-0.305,0.326,1.06,0.234,0.028,-0.174,-0.906,-0.995,0.992,-1.153,-0.979,0.583,1.069
2020-10-23,2020,10,23,4,0,0,-5.435,822,0.52,-0.03,440000.0,5.43,1.029,-0.76,451500.0,5.26,0.489,0.162,0.16,0.177,269580.0,103435.448,4.99,0.353,-0.303,0.871,0.809,-1.568,0.508,-0.339,1.468,-0.565,-0.416,0.223,-0.673,-0.781,-1.105,-0.567,-0.425,0.85
2020-10-26,2020,10,26,4,0,0,-1.042,823,0.235,0.06,188800.0,5.29,0.52,-0.03,440000.0,5.43,0.483,0.161,0.176,0.158,339820.0,255524.817,4.864,0.256,0.043,-0.267,0.913,0.851,-0.796,0.468,-0.48,1.542,1.766,-0.443,-0.185,-0.547,-0.25,-1.033,-0.29,-0.094
2020-10-27,2020,10,27,4,0,0,-1.505,824,0.62,0.42,200000.0,4.84,0.235,0.06,188800.0,5.29,0.471,0.185,0.178,0.156,332600.0,261303.435,4.736,0.105,-1.604,0.104,-0.166,0.86,-0.69,-0.818,0.46,-0.499,-0.688,1.755,-0.406,-0.153,-0.823,0.612,-1.301,0.517
2020-10-28,2020,10,28,4,0,0,-0.656,825,0.63,0.1,292600.0,4.79,0.62,0.42,200000.0,4.84,0.449,0.169,0.1,0.088,357220.0,251294.005,4.682,0.107,0.363,-1.629,0.244,-0.052,-0.798,-0.342,-0.57,1.709,-0.136,-0.814,1.727,-0.52,-1.046,-0.299,1.102,-0.766
2020-10-29,2020,10,29,4,0,0,-4.817,826,0.44,0.25,226500.0,4.6,0.63,0.1,292600.0,4.79,0.389,0.139,0.122,0.101,320080.0,275763.562,4.596,0.159,-0.423,0.873,-1.547,0.729,0.875,-0.915,-0.517,-0.716,-0.773,0.011,-0.607,1.708,-1.486,-0.164,0.34,1.284
2020-10-30,2020,10,30,4,0,0,-0.233,827,0.49,0.05,791200.0,4.8,0.44,0.25,226500.0,4.6,0.405,0.15,0.074,0.079,313220.0,279080.162,4.536,0.206,0.766,-0.497,0.7,-1.535,-0.808,1.716,-0.555,-0.05,-0.434,-0.739,0.035,-0.575,-1.143,-0.852,0.165,0.552
2020-11-02,2020,11,2,4,0,0,-3.081,828,0.174,0.07,152700.0,4.65,0.49,0.05,791200.0,4.8,0.34,0.173,0.09,0.081,172640.0,93345.316,4.42,0.183,-1.014,1.042,-0.055,0.984,0.492,-0.985,1.477,-0.739,-0.904,0.21,-0.704,1.612,-1.095,-0.657,-0.329,0.821
2020-11-03,2020,11,3,4,0,0,2.523,829,0.51,0.03,323100.0,4.57,0.174,0.07,152700.0,4.65,0.358,0.155,0.054,0.122,167900.0,95194.406,4.362,0.13,-0.598,-1.248,1.045,-0.179,-1.344,0.623,-0.361,1.279,-0.409,-0.836,0.255,-0.641,-0.015,-1.095,-0.478,-0.015
2020-11-04,2020,11,4,4,0,0,-2.079,830,0.33,0.21,106900.0,4.36,0.51,0.03,323100.0,4.57,0.312,0.131,0.066,0.122,119780.0,44374.396,4.314,0.058,-0.243,-0.357,-1.128,1.588,0.197,-1.443,0.525,-0.459,-0.84,0.208,-0.709,1.632,0.275,0.791,-1.617,-0.241
2020-11-05,2020,11,5,4,0,0,4.185,831,0.52,0.01,192200.0,4.3,0.33,0.21,106900.0,4.36,0.33,0.14,-0.014,0.134,129140.0,45888.375,4.35,0.118,0.644,-0.356,-0.463,-1.184,-1.309,0.773,-0.714,1.071,0.535,-1.016,-0.003,-0.89,1.606,-0.169,0.085,-1.099
2020-11-06,2020,11,6,4,0,0,-2.477,832,0.164,0.13,88300.0,4.22,0.52,0.01,192200.0,4.3,0.276,0.092,0.006,0.146,100640.0,40914.154,4.378,0.12,-0.279,1.562,0.045,-0.117,0.713,-1.344,0.576,-0.795,-1.245,1.297,-0.443,0.693,0.516,1.349,-0.4,-0.15
2020-11-09,2020,11,9,4,0,0,-9.091,833,0.265,-0.11,129000.0,4.36,0.164,0.13,88300.0,4.22,0.329,0.088,0.058,0.226,101920.0,40529.89,4.392,0.099,1.143,-0.894,1.03,-0.555,1.471,0.23,-1.099,0.142,-0.178,-1.288,1.278,-0.479,-1.027,0.483,1.49,-0.624
2020-11-10,2020,11,10,4,0,0,-2.804,834,0.28,0.09,82500.0,4.33,0.265,-0.11,129000.0,4.36,0.332,0.086,0.104,0.205,90480.0,39019.892,4.376,0.111,-0.606,1.142,-0.955,1.025,0.078,1.393,0.029,-1.432,-0.479,0.108,-1.045,1.62,-0.861,-0.771,0.574,1.471
2020-11-11,2020,11,11,4,0,0,-3.643,835,0.42,-0.19,153700.0,4.54,0.28,0.09,82500.0,4.33,0.32,0.098,0.117,0.206,88280.0,39882.853,4.361,0.124,-1.018,-0.407,1.12,-0.713,0.184,0.015,1.323,-0.034,-0.421,-0.413,0.161,-0.967,-0.858,-0.655,-0.574,0.639
2020-11-12,2020,11,12,4,0,0,-5.783,836,0.25,0.11,49700.0,4.44,0.42,-0.19,153700.0,4.54,0.29,0.082,0.203,0.116,78380.0,21483.645,4.283,0.104,-0.245,-0.858,-0.123,1.717,0.318,-0.412,-0.713,1.607,1.202,-0.32,-0.306,0.76,-1.28,-0.269,-0.029,0.067
2020-11-13,2020,11,13,4,0,0,3.386,837,0.43,0.39,94700.0,4.29,0.25,0.11,49700.0,4.44,0.296,0.079,0.151,0.198,91860.0,20089.375,4.281,0.1,-0.203,-0.329,-0.963,-0.203,-1.521,0.45,0.02,-0.157,1.256,0.614,-1.013,-0.999,1.488,-1.308,-0.26,-0.01
2020-11-16,2020,11,16,4,0,0,-0.877,838,0.28,0.12,71800.0,4.28,0.43,0.39,94700.0,4.29,0.252,0.034,0.081,0.148,97640.0,24731.822,4.335,0.161,-1.228,0.819,0.526,-0.936,-0.277,-1.563,1.076,0.501,1.05,0.787,0.265,-1.057,1.4,0.591,-1.151,-0.498
2020-11-17,2020,11,17,4,0,0,-6.534,839,0.22,0.155,71500.0,4.255,0.28,0.12,71800.0,4.28,0.276,0.076,0.112,0.172,146520.0,96955.077,4.324,0.167,1.638,-0.872,0.053,-0.079,0.95,-0.419,-1.52,0.741,1.75,-0.236,-0.303,-0.436,-0.597,1.412,0.635,-1.039
2020-11-18,2020,11,18,4,0,0,0.236,840,0.27,0.24,104200.0,4.15,0.22,0.155,71500.0,4.255,0.306,0.078,0.079,0.178,218200.0,147128.566,4.319,0.17,0.824,1.211,-1.236,-0.335,-0.501,1.106,-0.22,-1.288,1.439,0.666,-0.643,-0.687,-0.522,-0.557,1.417,0.653
2020-11-19,2020,11,19,4,0,0,-1.683,841,0.28,-0.15,117100.0,4.43,0.27,0.24,104200.0,4.15,0.289,0.095,0.045,0.154,248120.0,132648.585,4.321,0.168,-1.096,0.854,1.17,-0.833,0.161,-0.358,1.497,-0.034,0.043,1.37,0.513,-0.939,-0.958,-0.541,-0.577,1.426
2020-11-20,2020,11,20,4,0,0,2.81,842,0.21,0.04,123600.0,4.56,0.28,-0.15,117100.0,4.43,0.303,0.098,0.051,0.145,307540.0,125643.575,4.289,0.157,0.478,-1.2,0.681,0.986,-1.181,0.13,-0.422,1.551,0.849,-0.428,0.974,0.069,-0.12,-0.822,-0.375,-0.414
2020-11-23,2020,11,23,4,0,0,-3.912,843,0.4,0.276,316200.0,4.224,0.21,0.04,123600.0,4.56,0.305,0.096,0.075,0.152,335360.0,82843.485,4.195,0.071,-0.885,0.469,-1.249,0.677,0.556,-1.281,-0.034,-0.559,-0.877,0.952,-0.985,1.141,-1.484,1.065,-0.493,0.499
2020-11-24,2020,11,24,4,0,0,-0.735,844,0.37,-0.01,429900.0,4.23,0.4,0.276,316200.0,4.224,0.273,0.082,0.026,0.103,330820.0,84755.926,4.166,0.084,-0.402,-0.645,0.938,-1.071,0.039,1.3,-1.416,0.427,-0.44,-0.804,0.984,-0.909,-1.026,-0.906,1.24,-0.072
2020-11-25,2020,11,25,4,0,0,0.0,845,0.185,0.07,253800.0,4.16,0.37,-0.01,429900.0,4.23,0.227,0.079,0.028,0.102,264320.0,113237.657,4.134,0.084,-1.108,0.166,-0.089,1.566,-0.274,0.02,1.29,-1.446,-1.474,0.258,-0.014,1.324,-0.763,-0.644,-0.525,1.622
2020-11-27,2020,11,27,4,0,0,9.804,846,0.35,-0.12,414200.0,4.27,0.185,0.07,253800.0,4.16,0.322,0.203,-0.076,0.232,362640.0,242014.593,4.22,0.223,1.663,-0.895,-0.403,-0.502,-1.615,0.328,0.458,1.019,1.582,-1.096,-0.286,-0.413,1.661,-0.674,-0.629,-0.584
2020-11-30,2020,11,30,4,0,1,-8.545,847,0.22,0.16,262700.0,4.09,0.35,-0.12,414200.0,4.27,0.382,0.252,0.022,0.301,346460.0,240404.707,4.232,0.228,1.063,1.103,-0.96,-0.563,1.154,-1.566,-0.073,0.027,-0.055,1.659,-1.036,-0.22,0.431,1.573,-0.712,-0.668
2020-12-01,2020,12,1,4,1,0,-0.227,848,0.24,0.03,293500.0,4.08,0.22,0.16,262700.0,4.09,0.404,0.239,-0.008,0.292,324560.0,254515.88,4.296,0.223,-0.31,1.03,1.072,-1.105,0.062,1.296,-1.516,0.027,-0.673,0.034,1.653,-0.893,0.512,0.153,1.32,-1.015
2020-12-02,2020,12,2,4,0,0,4.139,849,0.14,0.0,97400.0,4.07,0.24,0.03,293500.0,4.08,0.434,0.222,-0.052,0.301,302680.0,262432.824,4.398,0.216,-0.198,-0.469,0.974,1.019,-0.459,0.206,1.403,-1.323,-0.452,-0.57,0.117,1.687,0.89,0.056,-0.315,0.89
2020-12-03,2020,12,3,4,0,0,5.602,850,0.66,-0.45,745400.0,4.59,0.14,0.0,97400.0,4.07,0.512,0.149,-0.106,0.313,340400.0,237964.441,4.548,0.19,0.12,-0.817,-1.218,0.924,-0.524,-0.268,0.37,1.52,-0.229,-0.657,-0.787,-0.03,1.433,0.221,-0.727,-1.149
2020-12-04,2020,12,4,4,0,0,5.49,851,0.65,0.37,333300.0,4.33,0.66,-0.45,745400.0,4.59,0.481,0.125,-0.072,0.273,260340.0,87260.203,4.65,0.314,0.185,0.393,-0.726,-1.206,-0.761,-0.725,-0.432,0.3,0.971,0.294,-0.874,-1.228,1.432,0.541,-0.191,-0.764
2020-12-07,2020,12,7,4,0,0,-4.444,852,0.33,0.01,153200.0,4.41,0.65,0.37,333300.0,4.33,0.441,0.082,-0.102,0.214,226080.0,85053.26,4.774,0.276,0.112,0.771,1.088,-0.62,1.502,-0.83,-0.784,-0.41,-0.753,1.399,0.704,-0.494,0.637,1.179,0.166,-0.666
