date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2017-08-23,2017,8,23,3,0,0,3.906,1801,0.756,0.376,-0.134,0.732,78859500.0,16768381.653,22.933,0.52,0.682,-1.148,0.466,-0.557,-1.072,0.163,0.908,0.68,-0.271,-0.837,1.108,0.135,1.125,-0.339,-0.786,0.445
2017-08-24,2017,8,24,3,0,0,0.116,1802,0.6,0.364,-0.32,0.518,69306000.0,4766364.888,23.268,0.443,-0.379,1.134,-0.755,0.911,0.565,-1.155,0.59,1.642,-0.112,1.051,-0.939,5.901,0.589,0.565,-1.155,-1.68
2017-08-25,2017,8,25,3,0,0,-1.778,1803,0.678,0.294,-0.178,0.678,65116000.0,11473877.037,23.417,0.185,-0.403,-0.736,1.139,-1.201,0.87,0.222,-1.092,0.24,-1.12,0.319,0.802,-0.025,-1.154,0.606,0.548,-3.571
2017-08-28,2017,8,28,3,0,0,-0.469,1804,0.51,0.049,0.164,0.225,59163500.0,8580841.261,23.259,0.247,-0.023,1.011,-0.988,10.261,-0.25,1.101,-0.851,-4.806,-0.315,-0.805,1.12,1.766,-0.869,-0.224,1.093,1.05
2017-08-29,2017,8,29,3,0,0,2.269,1805,0.585,0.092,-0.002,0.479,56608500.0,4424619.39,23.135,0.082,1.11,-0.831,-0.279,-1.347,-1.095,0.229,0.866,-0.054,1.016,-0.034,-0.983,2.749,0.274,-1.108,0.835,4.802
2017-08-30,2017,8,30,3,0,0,0.994,1806,0.542,0.131,-0.217,0.317,56253000.0,4959241.147,23.249,0.263,-0.847,1.103,-0.256,0.131,-0.053,-0.972,1.026,1.987,-1.02,0.978,0.042,-0.805,1.128,-0.348,-0.779,-0.173
2017-08-31,2017,8,31,3,0,1,0.66,1807,0.498,0.166,-0.305,0.194,57797000.0,5718802.737,23.476,0.291,-0.739,-0.398,1.138,0.067,0.765,0.367,-1.132,2.126,0.576,-1.155,0.579,-0.234,0.86,0.237,-1.097,-1.487
2017-09-01,2017,9,1,3,1,0,-0.203,1808,0.355,0.087,-0.114,0.146,52676000.0,7781397.191,23.655,0.097,-1.092,0.221,0.871,3.796,1.113,-0.291,-0.822,-2.821,-0.891,1.082,-0.191,1.083,0.396,0.741,-1.137,-5.157
2017-09-05,2017,9,5,3,0,0,-1.204,1809,0.425,0.195,0.057,0.219,54787000.0,8033083.639,23.575,0.234,1.104,-0.846,-0.258,0.033,1.021,-0.043,-0.978,-1.331,0.341,-1.126,0.785,-0.447,-1.152,0.505,0.647,-0.128
2017-09-06,2017,9,6,3,0,0,-1.443,1810,0.509,0.216,0.22,0.151,54880000.0,8143431.387,23.323,0.363,0.549,0.605,-1.154,-0.623,0.737,0.402,-1.138,-2.493,0.797,0.325,-1.122,0.763,-0.976,-0.046,1.022,1.114
2017-09-07,2017,9,7,3,0,0,1.321,1811,0.623,0.019,0.101,0.356,60828500.0,3066948.85,23.216,0.217,-1.098,0.24,0.858,-18.705,-1.152,0.647,0.505,-0.149,0.9,0.177,-1.077,-4.919,0.727,-1.14,0.414,2.198
2017-09-08,2017,9,8,3,0,0,-1.628,1812,0.576,0.068,0.132,0.382,57970500.0,7888093.258,23.079,0.259,-1.134,0.377,0.757,0.932,0.631,-1.153,0.522,0.39,-1.143,0.712,0.431,-0.056,-0.717,1.142,-0.425,0.879
2017-09-11,2017,9,11,3,0,0,3.393,1813,0.672,0.216,-0.253,0.6,75849000.0,34691956.125,23.504,0.686,1.121,-0.8,-0.322,-0.201,-0.95,1.043,-0.093,0.974,1.129,-0.775,-0.353,-0.417,1.081,-0.891,-0.19,-0.781
2017-09-12,2017,9,12,3,0,0,-0.48,1814,0.657,0.225,-0.111,0.629,84517500.0,33318269.178,23.774,0.764,-0.442,1.145,-0.703,-0.243,0.361,-1.13,0.769,-0.314,0.152,0.915,-1.067,-0.628,0.536,0.618,-1.154,-0.524
2017-09-13,2017,9,13,3,0,0,0.658,1815,0.679,0.204,-0.289,0.482,89126000.0,26117388.274,24.282,0.12,-0.558,-0.597,1.154,-0.885,0.266,0.84,-1.106,1.372,-1.009,0.018,0.991,-1.538,1.115,-0.818,-0.296,-11.567
2017-09-14,2017,9,14,3,0,0,3.525,1816,0.715,0.266,-0.311,0.518,86803000.0,22758421.579,24.592,0.519,1.155,-0.562,-0.592,0.749,-1.113,0.289,0.823,-0.988,0.933,-1.056,0.123,1.239,1.126,-0.339,-0.786,-0.665
2017-09-15,2017,9,15,3,0,0,1.395,1817,0.691,0.289,-0.467,0.376,84041000.0,22753232.776,24.971,0.486,-0.708,1.144,-0.436,-0.464,0.302,-1.116,0.814,1.549,-0.12,1.055,-0.935,0.244,0.72,0.422,-1.142,-1.619
2017-09-18,2017,9,18,3,0,0,1.234,1818,0.768,0.269,-0.519,0.319,99055000.0,15370170.583,25.388,0.252,0.102,-1.047,0.945,-0.754,0.634,0.519,-1.153,1.122,0.57,-1.155,0.584,-2.36,1.106,-0.266,-0.84,-3.857
2017-09-19,2017,9,19,3,0,0,-1.306,1819,0.623,0.157,-0.114,0.382,95302000.0,13317777.714,25.331,0.33,-0.225,1.093,-0.869,2.534,1.153,-0.529,-0.625,-2.021,0.111,0.94,-1.051,0.956,-0.983,1.016,-0.032,-0.471
2017-09-20,2017,9,20,3,0,0,0.243,1820,0.621,0.161,-0.017,0.324,92795000.0,17362919.822,25.2,0.406,-0.883,-0.203,1.086,-0.833,-0.135,1.061,-0.926,-1.039,-1.095,0.229,0.865,-0.662,-0.672,-0.477,1.149,0.297
2017-09-21,2017,9,21,3,0,0,-2.298,1821,0.629,0.175,0.276,0.314,79946000.0,14751024.125,24.789,0.311,1.097,-0.861,-0.236,0.948,0.909,-1.071,0.162,-1.886,-0.724,-0.418,1.141,1.89,-1.145,0.445,0.7,2.819
2017-09-22,2017,9,22,3,0,0,-4.386,1822,0.856,0.396,0.509,0.546,88483500.0,29451346.96,24.255,0.776,1.041,-0.088,-0.953,-0.677,0.949,0.096,-1.044,-0.334,1.151,-0.652,-0.499,0.282,-1.094,0.228,0.866,0.969
2017-09-25,2017,9,25,3,0,0,-2.365,1823,1.021,0.227,0.711,0.274,101917500.0,28574121.364,23.612,0.738,-0.211,1.089,-0.877,-2.386,-0.609,1.154,-0.545,-2.817,0.426,0.717,-1.142,-0.984,-0.83,-0.28,1.11,1.781
2017-09-26,2017,9,26,3,0,0,-1.645,1824,0.977,0.289,0.65,0.337,114608000.0,7536690.305,23.141,0.23,-0.993,-0.014,1.007,-0.537,-0.805,-0.314,1.119,-0.263,-0.964,-0.069,1.033,-6.015,-0.539,-0.615,1.154,5.616
2017-09-27,2017,9,27,3,0,0,-2.619,1825,0.798,0.153,0.506,0.113,104112500.0,11925134.465,22.916,0.16,-0.43,-0.713,1.143,3.078,0.789,-1.125,0.336,4.599,-1.108,0.271,0.837,1.533,-1.153,0.631,0.522,3.065
2017-09-28,2017,9,28,3,0,0,-0.082,1826,0.637,0.129,0.331,0.291,92681000.0,13860897.401,22.796,0.196,-1.138,0.737,0.402,2.591,-1.072,0.908,0.164,0.732,-0.93,-0.128,1.058,1.544,-0.794,-0.329,1.123,1.035
2017-09-29,2017,9,29,3,0,0,-0.223,1827,0.543,0.17,0.222,0.324,82435000.0,7505955.086,22.704,0.055,-0.808,-0.31,1.118,0.863,-0.527,-0.626,1.153,0.485,-0.777,-0.352,1.128,3.319,0.654,-1.151,0.497,5.647
2017-10-02,2017,10,2,4,0,0,-0.29,1828,0.48,0.071,0.045,0.024,78567500.0,1716000.219,22.716,0.068,0.926,-1.061,0.135,3.561,0.865,0.23,-1.095,22.784,0.428,-1.143,0.715,7.189,0.776,0.352,-1.128,0.224
2017-10-03,2017,10,3,4,0,0,3.516,1829,0.701,0.396,-0.233,0.505,102737500.0,42947000.731,22.906,0.263,1.136,-0.391,-0.746,-0.532,-1.155,0.592,0.562,0.499,1.154,-0.546,-0.608,-0.534,1.153,-0.522,-0.631,-1.011
2017-10-04,2017,10,4,4,0,0,1.059,1830,0.766,0.335,-0.334,0.447,118019500.0,36702338.042,23.215,0.449,-0.493,1.151,-0.658,-1.078,0.186,-1.08,0.894,0.86,0.121,0.934,-1.055,-1.128,1.006,-0.013,-0.994,-1.057
2017-10-05,2017,10,5,4,0,0,-0.189,1831,0.72,0.386,-0.341,0.437,112444000.0,45693856.067,23.522,0.271,-0.811,-0.306,1.117,-0.449,0.881,0.206,-1.087,0.93,-1.091,0.219,0.872,-0.725,0.616,0.538,-1.154,-2.781
2017-10-06,2017,10,6,4,0,0,1.059,1832,0.51,0.098,-0.153,0.171,83163500.0,34038350.915,23.716,0.067,0.133,-1.06,0.927,6.52,-0.581,1.155,-0.573,-3.881,-0.549,-0.605,1.154,2.031,1.14,-0.41,-0.73,-7.599
2017-10-09,2017,10,9,4,0,0,-1.957,1833,0.512,0.1,0.08,0.351,79814500.0,28240399.307,23.448,0.509,0.936,0.118,-1.054,0.896,1.047,-0.946,-0.101,-0.942,1.154,-0.544,-0.61,1.51,-1.149,0.676,0.473,0.431
2017-10-10,2017,10,10,4,0,0,2.472,1834,0.601,0.075,-0.13,0.527,93848500.0,25740692.357,23.454,0.514,0.967,0.062,-1.03,-2.592,-0.864,1.095,-0.231,0.332,0.421,0.721,-1.142,-1.215,0.492,-1.151,0.659,0.458
2017-10-11,2017,10,11,4,0,0,0.2,1835,0.57,0.126,-0.062,0.517,94865000.0,24001467.721,23.403,0.469,-1.112,0.827,0.285,-0.368,0.028,-1.014,0.986,-0.368,-1.14,0.409,0.731,-1.267,0.506,0.646,-1.152,0.83
2017-10-12,2017,10,12,4,0,0,0.768,1836,0.526,0.129,-0.272,0.28,77831500.0,23455543.039,23.686,0.04,-0.39,-0.746,1.136,0.61,0.32,0.801,-1.121,2.565,-0.705,-0.44,1.145,1.474,0.651,-1.151,0.501,-20.609
2017-10-13,2017,10,13,4,0,0,-0.397,1837,0.409,0.08,-0.045,0.138,60641500.0,7225135.241,23.686,0.04,-1.106,0.841,0.265,3.314,1.008,-0.992,-0.016,-3.919,-1.043,0.092,0.951,6.095,0.482,0.667,-1.15,0.516
2017-10-16,2017,10,16,4,0,0,-0.901,1838,0.428,0.093,0.041,0.202,65015000.0,14132568.105,23.597,0.193,0.64,-1.152,0.512,0.019,0.842,0.263,-1.105,-0.438,1.105,-0.843,-0.263,0.177,-1.154,0.558,0.596,0.224
2017-10-17,2017,10,17,4,0,0,1.361,1839,0.406,0.084,-0.006,0.28,61046500.0,17062996.894,23.598,0.195,0.045,0.977,-1.022,0.833,-1.129,0.773,0.357,-0.628,-0.683,1.148,-0.465,0.015,0.608,-1.154,0.546,0.584
2017-10-18,2017,10,18,4,0,0,1.023,1840,0.496,0.091,-0.119,0.288,68039500.0,16471178.737,23.689,0.303,1.043,-0.95,-0.093,-1.932,-0.438,-0.706,1.144,0.739,0.367,-1.132,0.765,-0.907,0.951,0.092,-1.043,0.052
2017-10-19,2017,10,19,4,0,0,-1.066,1841,0.533,0.106,-0.106,0.311,66471000.0,14812965.41,23.716,0.261,0.602,0.552,-1.154,-0.42,1.146,-0.448,-0.697,1.019,0.638,0.514,-1.152,0.956,-1.002,0.998,0.003,-1.31
2017-10-20,2017,10,20,4,0,0,-2.199,1842,0.623,0.05,0.17,0.382,74656500.0,1102218.331,23.479,0.485,1.153,-0.523,-0.63,-4.249,0.879,0.209,-1.088,-1.29,-0.636,1.153,-0.517,-22.915,-0.973,-0.052,1.025,0.489
2017-10-23,2017,10,23,4,0,0,-3.816,1843,0.73,0.164,0.538,0.305,78697500.0,6579803.815,22.976,0.494,1.116,-0.302,-0.814,-0.847,1.048,-0.104,-0.944,-2.568,1.142,-0.721,-0.421,-0.701,-1.029,0.062,0.968,2.026
2017-10-24,2017,10,24,4,0,0,-0.433,1844,0.679,0.235,0.487,0.38,75847000.0,9558336.662,22.655,0.305,-1.004,0.996,0.008,-0.349,-1.024,0.974,0.05,-0.623,-0.886,1.084,-0.198,0.008,-0.542,-0.612,1.154,2.621
2017-10-25,2017,10,25,4,0,0,-3.333,1845,0.762,0.276,0.56,0.406,94165500.0,31530037.678,22.227,0.437,0.606,-1.154,0.548,-0.293,0.405,-1.139,0.734,-0.132,1.102,-0.85,-0.252,-0.641,-1.154,0.602,0.553,1.787
2017-10-26,2017,10,26,4,0,0,-0.494,1846,0.614,0.274,0.31,0.359,90546500.0,33463607.86,21.986,0.436,-0.529,1.153,-0.624,1.095,-0.563,1.155,-0.591,1.526,-0.454,1.146,-0.692,-0.13,-0.552,-0.602,1.154,1.105
2017-10-27,2017,10,27,4,0,0,0.349,1847,0.642,0.25,0.252,0.419,102986500.0,26820367.839,21.62,0.198,-0.453,-0.693,1.146,-0.797,-0.781,-0.346,1.127,-0.37,0.064,-1.03,0.967,-1.328,-1.153,0.632,0.521,4.394
2017-10-30,2017,10,30,4,0,0,0.281,1848,0.478,0.047,-0.009,0.101,81288000.0,21076195.108,21.492,0.221,-0.893,1.081,-0.188,9.552,-0.503,-0.648,1.152,7.251,-0.829,1.111,-0.282,2.26,-0.693,-0.454,1.146,1.047
2017-10-31,2017,10,31,4,0,1,3.408,1849,0.583,0.181,-0.296,0.396,84532000.0,20445349.649,21.611,0.426,1.116,-0.816,-0.3,-0.632,-1.155,0.596,0.559,1.018,0.027,-1.013,0.986,-0.449,1.152,-0.638,-0.514,0.314
2017-11-01,2017,11,1,4,1,0,-3.479,1850,0.681,0.214,-0.023,0.75,91920000.0,32072788.595,21.615,0.423,0.665,0.485,-1.15,-0.713,1.024,-0.974,-0.05,-0.069,1.089,-0.213,-0.876,0.398,-0.497,1.151,-0.654,-0.53
2017-11-02,2017,11,2,4,0,0,-0.291,1851,0.893,0.155,0.016,0.75,169605000.0,112177376.165,21.153,1.098,1.146,-0.448,-0.697,-2.949,0.055,0.971,-1.027,-0.102,1.135,-0.381,-0.753,-0.943,-1.095,0.23,0.865,0.169
2017-11-03,2017,11,3,4,0,0,2.153,1852,0.878,0.171,0.121,0.595,185713500.0,96320919.936,20.587,0.744,-0.8,1.121,-0.321,-0.547,-0.943,-0.106,1.049,-1.471,-0.543,1.154,-0.611,-1.045,-0.244,-0.856,1.099,2.036
2017-11-06,2017,11,6,4,0,0,-1.394,1853,0.793,0.256,-0.033,0.369,175857000.0,106345920.218,20.181,0.228,-0.885,-0.2,1.085,0.12,0.853,-1.101,0.248,2.109,-0.739,-0.399,1.138,-0.461,0.02,0.99,-1.01,5.378
2017-11-07,2017,11,7,4,0,0,1.644,1854,0.58,0.155,-0.164,0.39,103371500.0,27506671.677,20.332,0.127,-0.954,-0.087,1.041,3.159,-0.439,1.144,-0.706,0.571,-0.871,-0.221,1.092,7.035,0.567,-1.155,0.588,-3.008
2017-11-08,2017,11,8,4,0,0,-0.365,1855,0.457,0.099,0.007,0.314,82528000.0,13477723.816,20.294,0.109,-0.847,-0.256,1.103,2.872,0.215,-1.09,0.875,-1.421,-0.864,-0.231,1.095,3.775,-0.01,1.005,-0.995,1.03
2017-11-09,2017,11,9,4,0,0,0.162,1856,0.449,0.087,-0.098,0.212,77333500.0,5705602.773,20.298,0.102,1.087,-0.88,-0.207,1.34,0.308,0.81,-1.118,1.786,0.766,-1.131,0.365,3.498,-0.971,-0.057,1.027,-1.108
2017-11-10,2017,11,10,4,0,0,0.162,1857,0.45,0.087,0.003,0.062,73989000.0,6725416.734,20.23,0.054,-0.187,1.08,-0.893,-0.218,-0.577,-0.577,1.155,-5.492,-0.685,1.148,-0.462,0.807,-0.577,-0.577,1.155,3.208
2017-11-13,2017,11,13,4,0,0,4.841,1858,0.719,0.402,-0.361,0.569,88287000.0,22916167.857,20.475,0.478,1.144,-0.709,-0.435,-0.861,-1.155,0.577,0.577,0.765,1.112,-0.825,-0.287,-0.76,1.155,-0.577,-0.577,-0.382
2017-11-14,2017,11,14,4,0,0,-2.041,1859,0.748,0.386,-0.21,0.735,89432000.0,22505106.237,20.602,0.414,-0.305,1.117,-0.812,-0.527,0.857,-1.099,0.241,0.241,-0.191,1.082,-0.891,-0.343,-0.053,1.026,-0.972,-0.972
2017-11-15,2017,11,15,4,0,0,1.699,1860,0.847,0.292,-0.317,0.72,96198500.0,15388667.876,20.787,0.225,-0.393,-0.744,1.137,-1.415,-0.05,1.024,-0.974,0.395,-0.424,-0.719,1.142,-1.743,-0.148,-0.918,1.066,-2.608
2017-11-16,2017,11,16,4,0,0,-0.477,1861,0.606,0.14,0.056,0.388,87384500.0,2269964.097,20.722,0.129,-1.074,0.904,0.17,4.098,0.113,-1.052,0.939,-2.766,-0.023,1.011,-0.988,11.625,0.858,0.24,-1.098,2.351
2017-11-17,2017,11,17,4,0,0,-3.371,1862,0.697,0.225,0.152,0.532,127679500.0,67860656.915,20.863,0.128,0.91,-1.07,0.16,-0.297,1.045,-0.098,-0.947,0.504,1.155,-0.595,-0.56,-0.627,1.097,-0.235,-0.862,-2.219
2017-11-20,2017,11,20,4,0,0,-1.636,1863,0.691,0.224,0.381,0.307,139024500.0,60810359.866,20.806,0.212,0.113,0.939,-1.052,0.185,-0.146,1.065,-0.919,-2.393,-0.252,1.102,-0.85,-0.811,-1.057,0.93,0.127,-0.251
2017-11-21,2017,11,21,4,0,0,2.187,1864,0.751,0.137,0.194,0.599,146220500.0,52319199.449,20.924,0.31,-0.851,-0.251,1.101,-2.159,-1.098,0.239,0.859,-0.158,-0.713,-0.43,1.143,-1.126,0.848,-1.103,0.255,-0.294
2017-11-22,2017,11,22,4,0,0,-1.334,1865,0.574,0.18,0.05,0.446,102133000.0,25657952.466,20.87,0.303,-1.124,0.334,0.79,1.816,0.51,-1.152,0.642,1.475,-1.106,0.264,0.841,4.049,-0.099,1.046,-0.947,0.439
2017-11-24,2017,11,24,4,0,0,0.558,1866,0.456,0.155,-0.101,0.371,77115000.0,30268441.35,21.021,0.174,-0.614,-0.54,1.154,1.683,-0.044,1.021,-0.977,1.18,-0.94,-0.111,1.051,1.54,0.088,-1.041,0.953,-2.519
2017-11-27,2017,11,27,4,0,0,1.124,1867,0.418,0.09,-0.026,0.27,63588000.0,13208304.746,20.999,0.144,1.152,-0.639,-0.513,2.404,-0.785,-0.34,1.126,-1.624,0.36,-1.13,0.77,3.432,0.844,0.261,-1.105,1.307
2017-11-28,2017,11,28,4,0,0,0.375,1868,0.429,0.083,-0.145,0.082,63747500.0,13394209.607,21.109,0.067,-0.288,1.112,-0.824,-0.688,0.792,-1.124,0.331,5.125,0.784,0.343,-1.126,0.748,0.903,0.171,-1.075,-3.992
2017-11-29,2017,11,29,4,0,0,-3.174,1869,0.682,0.382,0.111,0.474,91364000.0,34893416.438,20.931,0.372,1.141,-0.723,-0.418,-0.84,1.139,-0.402,-0.736,-0.483,1.151,-0.491,-0.66,-1.224,-1.152,0.642,0.51,0.284
2017-11-30,2017,11,30,4,0,1,0.094,1870,0.645,0.41,0.184,0.405,90342500.0,35933863.447,20.754,0.363,-0.571,1.155,-0.584,-0.299,-0.502,1.152,-0.65,-1.04,-0.698,1.146,-0.448,-0.612,-0.453,-0.694,1.146,1.01
2017-12-01,2017,12,1,4,1,0,0.356,1871,0.627,0.427,0.186,0.403,87059500.0,38498645.551,20.509,0.078,-0.646,-0.506,1.152,-0.519,-0.642,-0.51,1.152,-0.659,-0.589,-0.566,1.155,-0.333,-0.954,1.04,-0.086,8.519
2017-12-04,2017,12,4,4,0,0,-0.426,1872,0.424,0.081,-0.002,0.081,72398000.0,13109060.006,20.457,0.123,1.073,-0.905,-0.168,8.616,1.091,-0.874,-0.216,8.045,1.154,-0.611,-0.543,4.509,-0.899,-0.179,1.077,0.368
2017-12-05,2017,12,5,4,0,0,0.56,1873,0.443,0.082,-0.033,0.106,73872500.0,12118452.5,20.343,0.094,0.289,0.824,-1.113,-0.392,-0.759,1.133,-0.374,0.13,-0.345,1.127,-0.782,-0.71,-1.019,0.04,0.979,2.618
2017-12-06,2017,12,6,4,0,0,4.201,1874,0.623,0.234,-0.301,0.509,88384500.0,19130435.933,20.492,0.343,1.15,-0.669,-0.481,-1.161,-1.132,0.37,0.763,0.449,1.022,-0.977,-0.045,-1.254,1.142,-0.717,-0.425,-0.167
2017-12-07,2017,12,7,4,0,0,-0.244,1875,0.622,0.236,-0.313,0.495,83112000.0,21516104.73,20.627,0.336,-0.493,1.151,-0.657,-0.471,0.735,-1.139,0.404,0.808,-0.53,1.153,-0.623,0.205,0.365,0.766,-1.131,-0.834
2017-12-08,2017,12,8,4,0,0,0.168,1876,0.593,0.267,-0.287,0.513,77222000.0,28355833.223,20.881,0.13,-0.794,-0.329,1.123,-0.474,0.491,0.659,-1.151,0.339,-0.889,-0.194,1.083,-0.265,0.987,-1.013,0.026,-4.888
2017-12-11,2017,12,11,4,0,0,4.342,1877,0.635,0.337,-0.312,0.556,80935500.0,34460418.283,21.228,0.619,1.135,-0.751,-0.384,0.765,-1.151,0.498,0.653,-1.017,1.107,-0.839,-0.268,0.783,1.129,-0.355,-0.774,-0.556
2017-12-12,2017,12,12,4,0,0,3.102,1878,0.72,0.32,-0.564,0.474,100698500.0,42570165.336,21.89,0.864,0.128,0.93,-1.058,-0.67,-0.297,-0.818,1.115,1.296,0.712,0.432,-1.143,-0.681,0.978,0.043,-1.021,-1.321
2017-12-13,2017,12,13,4,0,0,-0.56,1879,0.764,0.251,-0.51,0.565,114463500.0,19255537.041,22.422,0.433,-0.993,-0.014,1.007,-1.523,1.127,-0.345,-0.782,0.84,-1.098,0.859,0.239,-3.242,0.417,0.724,-1.141,-3.262
2017-12-14,2017,12,14,4,0,0,-0.923,1880,0.659,0.129,-0.124,0.505,103773000.0,23788625.701,22.621,0.106,0.337,-1.125,0.788,2.784,0.656,0.495,-1.151,-1.639,-0.705,-0.439,1.144,0.643,-0.898,-0.18,1.078,-6.547
2017-12-15,2017,12,15,4,0,0,0.411,1881,0.587,0.101,0.08,0.156,94773000.0,8592072.669,22.675,0.196,-0.434,1.144,-0.71,1.715,-1.115,0.818,0.297,-5.027,1.074,-0.905,-0.169,4.216,1.133,-0.76,-0.372,0.309
2017-12-18,2017,12,18,4,0,0,-1.779,1882,0.618,0.08,0.172,0.25,91046500.0,11476061.356,22.671,0.198,-0.105,-0.943,1.048,-1.292,0.92,-1.064,0.144,-0.181,-0.776,1.129,-0.353,0.198,-0.404,1.139,-0.735,-0.35
2017-12-19,2017,12,19,4,0,0,-2.767,1883,0.633,0.104,0.306,0.362,96172000.0,12176541.504,22.52,0.416,1.092,-0.221,-0.871,0.674,0.841,0.265,-1.106,-0.271,0.509,-1.152,0.643,-0.753,-1.074,0.17,0.904,0.013
2017-12-20,2017,12,20,4,0,0,-1.128,1884,0.631,0.106,0.42,0.182,91275000.0,10258568.321,22.199,0.347,-0.885,1.085,-0.199,-0.835,-0.947,1.046,-0.099,-2.819,-0.192,1.082,-0.89,1.24,-0.769,-0.362,1.131,2.01
2017-12-21,2017,12,21,4,0,0,0.624,1885,0.573,0.158,0.24,0.374,85820000.0,18546009.786,22.039,0.094,-0.869,-0.225,1.093,0.234,-1.01,0.02,0.99,0.433,-1.081,0.188,0.893,-0.198,0.764,-1.132,0.368,5.864
2017-12-22,2017,12,22,4,0,0,-1.325,1886,0.46,0.069,0.132,0.235,72774000.0,14374256.05,21.908,0.216,-0.773,-0.356,1.129,4.168,0.66,-1.151,0.49,2.037,-0.663,-0.487,1.15,2.059,-1.052,0.939,0.113,0.766
2017-12-26,2017,12,26,4,0,0,-2.061,1887,0.444,0.043,0.195,0.298,64897000.0,1438506.517,21.648,0.48,1.088,-0.88,-0.208,2.181,0.809,0.31,-1.118,0.175,0.542,-1.154,0.612,16.969,-1.032,0.067,0.965,0.592
2017-12-27,2017,12,27,4,0,0,-1.399,1888,0.453,0.043,0.338,0.085,66531500.0,3795267.481,21.203,0.454,0.208,0.88,-1.088,-0.416,-0.558,1.154,-0.597,-5.607,1.093,-0.225,-0.868,-0.199,-0.94,-0.111,1.051,1.999
2017-12-28,2017,12,28,4,0,0,1.145,1889,0.457,0.036,0.162,0.356,67034000.0,3192979.056,20.984,0.191,-1.061,0.135,0.926,-1.392,-1.13,0.361,0.769,0.352,-0.717,1.142,-0.425,-1.189,0.208,-1.088,0.88,3.634
2017-12-29,2017,12,29,4,0,0,-1.551,1890,0.436,0.023,0.124,0.316,64028000.0,7039152.453,20.852,0.149,-0.378,-0.756,1.134,2.384,0.626,-1.153,0.527,0.987,-1.047,0.102,0.945,0.234,-0.641,1.152,-0.511,2.015
2018-01-02,2018,1,2,1,0,0,2.661,1891,0.529,0.183,-0.162,0.45,62228500.0,4831702.417,21.05,0.307,1.154,-0.554,-0.601,-0.365,-0.902,1.075,-0.174,1.006,0.632,-1.153,0.521,1.749,1.039,-0.955,-0.084,-0.892
2018-01-03,2018,1,3,1,0,0,-1.182,1892,0.605,0.161,0.001,0.495,63254500.0,5852146.978,21.092,0.31,0.26,0.844,-1.104,-1.158,0.503,-1.152,0.649,-0.489,0.781,0.347,-1.127,0.255,0.188,0.893,-1.081,-0.219
2018-01-04,2018,1,4,1,0,0,0.556,1893,0.748,0.106,-0.145,0.41,94100000.0,47730128.983,21.164,0.197,1.035,-0.961,-0.073,-3.033,0.069,0.964,-1.033,1.139,1.154,-0.551,-0.604,-0.784,-0.961,-0.073,1.035,-2.066
2018-01-05,2018,1,5,1,0,0,-0.013,1894,0.618,0.256,0.045,0.187,95295000.0,46681263.294,21.077,0.091,-1.051,0.939,0.112,0.48,-0.228,-0.866,1.094,-3.283,-0.566,1.155,-0.589,-0.643,0.315,-1.119,0.805,3.205
2018-01-08,2018,1,8,1,0,0,6.067,1895,0.881,0.543,-0.492,0.755,121984500.0,46004855.257,21.502,0.804,1.02,-0.978,-0.042,-0.431,-1.151,0.655,0.497,0.982,0.563,-1.155,0.591,-1.177,1.151,-0.494,-0.657,-0.439
2018-01-09,2018,1,9,1,0,0,-0.441,1896,0.848,0.548,-0.42,0.816,107986000.0,39517377.937,21.926,0.717,-0.161,1.071,-0.91,0.018,0.635,-1.153,0.518,0.372,-0.02,1.01,-0.99,1.043,0.446,0.699,-1.145,-1.328
2018-01-10,2018,1,10,1,0,0,0.777,1897,0.887,0.496,-0.479,0.776,106579500.0,41624707.648,22.331,0.091,-0.847,-0.256,1.103,-1.083,0.394,0.743,-1.137,0.62,-1.007,0.015,0.992,-0.906,-0.122,-0.933,1.055,-13.444
2018-01-11,2018,1,11,1,0,0,0.802,1898,0.666,0.172,-0.085,0.159,90510000.0,22709850.941,22.365,0.147,0.606,-1.154,0.548,4.463,-0.6,-0.554,1.154,-8.03,0.404,-1.139,0.735,2.527,1.118,-0.308,-0.81,0.421
2018-01-12,2018,1,12,1,0,0,-0.717,1899,0.562,0.18,-0.064,0.195,78902500.0,18406161.903,22.422,0.105,-0.625,1.153,-0.529,1.098,1.154,-0.596,-0.558,0.833,-0.355,1.129,-0.774,1.537,-0.066,1.031,-0.966,-1.669
2018-01-16,2018,1,16,1,0,0,0.741,1900,0.633,0.165,-0.063,0.194,89724500.0,15078576.989,22.538,0.128,0.283,-1.111,0.828,-1.006,-0.544,1.154,-0.61,-0.572,0.49,-1.151,0.66,-1.663,1.031,-0.965,-0.066,-1.704
