date,open,high,low,adj_close,volume,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns,returns_prc
2002-02-26,0.426964,0.435179,0.415179,0.360299,260131200,2002,2,26,1,0,0,-0.06666500000000003,-18.50268804520691
2002-02-27,0.4275,0.433036,0.373929,0.33427,1030159200,2002,2,27,1,0,0,-0.09322999999999998,-27.89062733718251
2002-02-28,0.395536,0.403393,0.38125,0.330312,456937600,2002,2,28,1,0,1,-0.065224,-19.74617936980794
2002-03-01,0.391607,0.419643,0.389643,0.35695,348992000,2002,3,1,1,1,0,-0.03465699999999999,-9.709202969603584
2002-03-04,0.415357,0.438929,0.406429,0.369736,348258400,2002,3,4,1,0,0,-0.04562099999999997,-12.338803903325607
2002-03-05,0.43125,0.43625,0.417857,0.358168,274702400,2002,3,5,1,0,0,-0.07308200000000004,-20.404391235397927
2002-03-06,0.419286,0.434643,0.409464,0.366387,226206400,2002,3,6,1,0,0,-0.052898999999999974,-14.438012265719028
2002-03-07,0.429643,0.438036,0.421607,0.371106,258249600,2002,3,7,1,0,0,-0.058537000000000006,-15.773660355801308
2002-03-08,0.441786,0.448036,0.433929,0.375368,269774400,2002,3,8,1,0,0,-0.06641800000000003,-17.69410285373288
2002-03-11,0.439286,0.448929,0.430357,0.381457,262785600,2002,3,11,1,0,0,-0.05782900000000002,-15.160031143746219
2002-03-12,0.437679,0.441786,0.430357,0.376282,254055200,2002,3,12,1,0,0,-0.06139699999999998,-16.316751797853733
2002-03-13,0.435179,0.44375,0.43125,0.37278,200765600,2002,3,13,1,0,0,-0.06239899999999998,-16.738827190299904
2002-03-14,0.433929,0.439286,0.42625,0.371867,217296800,2002,3,14,1,0,0,-0.062062000000000006,-16.689300206794368
2002-03-15,0.436786,0.445714,0.433036,0.379783,240900800,2002,3,15,1,0,0,-0.057003000000000026,-15.009360608558053
2002-03-18,0.445536,0.447321,0.434286,0.376586,304556000,2002,3,18,1,0,0,-0.06895000000000001,-18.309230826424777
2002-03-19,0.440893,0.451786,0.433929,0.37826,242345600,2002,3,19,1,0,0,-0.062633,-16.558187490086183
2002-03-20,0.440357,0.448929,0.4375,0.379326,294319200,2002,3,20,1,0,0,-0.061031,-16.089326858691468
2002-03-21,0.426071,0.433929,0.415357,0.369432,616352800,2002,3,21,1,0,0,-0.056638999999999995,-15.331373568072069
2002-03-22,0.4325,0.438571,0.42625,0.366692,202193600,2002,3,22,1,0,0,-0.06580799999999998,-17.946396430792046
2002-03-25,0.429821,0.430179,0.415,0.355428,262830400,2002,3,25,1,0,0,-0.07439299999999999,-20.930540081254144
2002-03-26,0.414286,0.422143,0.410714,0.357103,257840800,2002,3,26,1,0,0,-0.057182999999999984,-16.0130270538192
2002-03-27,0.416964,0.423571,0.415357,0.357254,127702400,2002,3,27,1,0,0,-0.059709999999999985,-16.71359872807582
2002-03-28,0.423214,0.426429,0.418929,0.360299,108455200,2002,3,28,1,0,0,-0.062915,-17.461885822608444
2002-04-01,0.4175,0.441071,0.415714,0.372324,199046400,2002,4,1,2,1,0,-0.045175999999999994,-12.13351811862786
2002-04-02,0.428571,0.433929,0.42625,0.366387,203795200,2002,4,2,2,0,0,-0.06218399999999996,-16.972217900744283
2002-04-03,0.429464,0.437321,0.421429,0.361516,214530400,2002,4,3,2,0,0,-0.06794800000000001,-18.795295367286652
2002-04-04,0.422679,0.447321,0.422679,0.379022,338497600,2002,4,4,2,0,0,-0.043657,-11.518328751365356
2002-04-05,0.445536,0.449821,0.430357,0.376586,278348000,2002,4,5,2,0,0,-0.06895000000000001,-18.309230826424777
2002-04-08,0.431429,0.440714,0.424643,0.373846,261514400,2002,4,8,2,0,0,-0.057582999999999995,-15.402866420932682
2002-04-09,0.439107,0.446429,0.42875,0.366844,191531200,2002,4,9,2,0,0,-0.07226300000000002,-19.69856396724494
2002-04-10,0.432321,0.445536,0.42875,0.375368,224980000,2002,4,10,2,0,0,-0.05695300000000003,-15.172577310799012
2002-04-11,0.446964,0.45,0.441964,0.378413,407254400,2002,4,11,2,0,0,-0.06855099999999997,-18.115392441591588
2002-04-12,0.446607,0.449464,0.43875,0.381457,320241600,2002,4,12,2,0,0,-0.06514999999999999,-17.07925139661875
2002-04-15,0.4475,0.449107,0.442857,0.380544,299370400,2002,4,15,2,0,0,-0.06695600000000002,-17.59481163807602
2002-04-16,0.449107,0.464107,0.448571,0.391808,614577600,2002,4,16,2,0,0,-0.05729899999999999,-14.624254737014045
2002-04-17,0.463036,0.467321,0.453214,0.39744,396250400,2002,4,17,2,0,0,-0.06559599999999999,-16.504629629629626
2002-04-18,0.455357,0.455714,0.444286,0.386785,401710400,2002,4,18,2,0,0,-0.06857200000000002,-17.72871233372546
2002-04-19,0.455179,0.455179,0.445179,0.380239,375407200,2002,4,19,2,0,0,-0.07494,-19.708656923671693
2002-04-22,0.443571,0.445179,0.432679,0.37339,269427200,2002,4,22,2,0,0,-0.070181,-18.79562923484828
2002-04-23,0.438214,0.4425,0.430179,0.369128,233469600,2002,4,23,2,0,0,-0.06908599999999998,-18.716000953598748
2002-04-24,0.433929,0.4375,0.422857,0.361821,140448000,2002,4,24,2,0,0,-0.072108,-19.929191506297315
2002-04-25,0.420714,0.434643,0.420536,0.367148,194202400,2002,4,25,2,0,0,-0.053566,-14.58975671936113
2002-04-26,0.433571,0.435179,0.410714,0.350253,304981600,2002,4,26,2,0,0,-0.083318,-23.78794756932846
2002-04-29,0.413571,0.429643,0.412321,0.364713,272288800,2002,4,29,2,0,0,-0.04885800000000001,-13.396286943432237
2002-04-30,0.426607,0.435357,0.424107,0.369432,280963200,2002,4,30,2,0,1,-0.05717500000000003,-15.476461162000051
2002-05-01,0.43375,0.43375,0.417143,0.365017,214704000,2002,5,1,2,1,0,-0.06873300000000004,-18.830081886597075
2002-05-02,0.425179,0.434643,0.421429,0.360603,239344000,2002,5,2,2,0,0,-0.06457599999999997,-17.907782242521545
2002-05-03,0.420893,0.428929,0.418393,0.357863,230781600,2002,5,3,2,0,0,-0.06303000000000003,-17.612885377923963
2002-05-06,0.416964,0.419643,0.401071,0.344772,249664800,2002,5,6,2,0,0,-0.07219199999999998,-20.93905537572656
2002-05-07,0.409643,0.409821,0.395357,0.342033,242748800,2002,5,7,2,0,0,-0.06761,-19.76709849634392
2002-05-08,0.414286,0.437857,0.411429,0.370954,436682400,2002,5,8,2,0,0,-0.04333199999999998,-11.681232713490077
2002-05-09,0.433036,0.434821,0.425,0.368214,224616000,2002,5,9,2,0,0,-0.06482199999999999,-17.60443655048423
2002-05-10,0.43375,0.43375,0.410357,0.354972,235396000,2002,5,10,2,0,0,-0.07877800000000001,-22.19273632849915
2002-05-13,0.42,0.430179,0.409643,0.364409,265608000,2002,5,13,2,0,0,-0.055591,-15.255111701412424
2002-05-14,0.436607,0.458571,0.4325,0.389829,526506400,2002,5,14,2,0,0,-0.04677800000000004,-11.999620346357004
2002-05-15,0.453036,0.463929,0.443571,0.384806,335826400,2002,5,15,2,0,0,-0.06823000000000001,-17.731012510199946
2002-05-16,0.4475,0.454464,0.441964,0.383741,227052000,2002,5,16,2,0,0,-0.06375900000000001,-16.61511279743369
2002-05-17,0.455179,0.460357,0.439464,0.380696,236493600,2002,5,17,2,0,0,-0.07448300000000002,-19.56495471452288
2002-05-20,0.43875,0.445179,0.438036,0.376586,269914400,2002,5,20,2,0,0,-0.062164,-16.50725199556011
2002-05-21,0.443393,0.446429,0.417857,0.357103,280991200,2002,5,21,2,0,0,-0.08628999999999998,-24.163896690870697
2002-05-22,0.417321,0.435179,0.416429,0.370193,290875200,2002,5,22,2,0,0,-0.047128,-12.730656711499138
2002-05-23,0.436607,0.450714,0.429821,0.383284,369398400,2002,5,23,2,0,0,-0.05332300000000001,-13.91213825779318
2002-05-24,0.44625,0.44625,0.427857,0.367605,166174400,2002,5,24,2,0,0,-0.07864499999999996,-21.393887460725498
2002-05-28,0.423036,0.432143,0.418393,0.365017,149716000,2002,5,28,2,0,0,-0.05801900000000004,-15.894876129057014
2002-05-29,0.427143,0.436429,0.41875,0.365017,221793600,2002,5,29,2,0,0,-0.062126000000000015,-17.020029204119265
2002-05-30,0.424464,0.435357,0.419821,0.368366,196375200,2002,5,30,2,0,0,-0.05609799999999998,-15.228875629129718
2002-05-31,0.430179,0.433036,0.415714,0.354666,365495200,2002,5,31,2,0,1,-0.075513,-21.29129941973575
2002-06-03,0.417679,0.41875,0.403214,0.34873,235110400,2002,6,3,2,0,0,-0.06894900000000004,-19.771456427608765
2002-06-04,0.408571,0.411429,0.396071,0.346752,347821600,2002,6,4,2,0,0,-0.06181900000000001,-17.828015411590997
2002-06-05,0.407679,0.407679,0.399107,0.345838,277082400,2002,6,5,2,0,0,-0.061841000000000035,-17.88149364731465
2002-06-06,0.41,0.414821,0.393571,0.337314,259996800,2002,6,6,2,0,0,-0.07268599999999997,-21.54846819284108
2002-06-07,0.388571,0.391786,0.37375,0.325745,612376800,2002,6,7,2,0,0,-0.06282599999999999,-19.286865492946934
2002-06-10,0.383571,0.39,0.381071,0.326963,277575200,2002,6,10,2,0,0,-0.05660799999999999,-17.313273979012912
2002-06-11,0.386429,0.3875,0.364464,0.311437,349496000,2002,6,11,2,0,0,-0.074992,-24.07934831121543
2002-06-12,0.364464,0.370536,0.356071,0.305805,528718400,2002,6,12,2,0,0,-0.05865900000000002,-19.18183155932703
2002-06-13,0.3575,0.358036,0.346071,0.297433,352083200,2002,6,13,2,0,0,-0.06006699999999998,-20.195136383656145
2002-06-14,0.343571,0.363571,0.323393,0.305958,424900000,2002,6,14,2,0,0,-0.03761300000000001,-12.293517410886464
2002-06-17,0.361429,0.368393,0.354464,0.312655,324609600,2002,6,17,2,0,0,-0.048773999999999984,-15.59994242855543
2002-06-18,0.364643,0.367679,0.356786,0.306718,353360000,2002,6,18,2,0,0,-0.057925000000000004,-18.885425700480575
2002-06-19,0.310179,0.314286,0.301429,0.260596,1709467200,2002,6,19,2,0,0,-0.04958299999999999,-19.026769405516582
2002-06-20,0.306607,0.314286,0.300893,0.260444,396636800,2002,6,20,2,0,0,-0.04616300000000001,-17.72473161216999
2002-06-21,0.303036,0.312321,0.299821,0.256487,445177600,2002,6,21,2,0,0,-0.04654900000000001,-18.148678100644478
2002-06-24,0.299464,0.316607,0.298214,0.26288,431933600,2002,6,24,2,0,0,-0.036584000000000005,-13.916615946439443
2002-06-25,0.310714,0.315714,0.301071,0.2609,301201600,2002,6,25,2,0,0,-0.04981399999999997,-19.093139133767714
2002-06-26,0.3,0.30875,0.285357,0.25192,558952800,2002,6,26,2,0,0,-0.04808000000000001,-19.085423944109248
2002-06-27,0.299821,0.308393,0.293214,0.259683,251658400,2002,6,27,2,0,0,-0.04013800000000001,-15.456537393668437
2002-06-28,0.305357,0.318214,0.303571,0.26973,269858400,2002,6,28,2,0,0,-0.035626999999999964,-13.208393578763935
2002-07-01,0.31625,0.319286,0.304464,0.259683,222689600,2002,7,1,3,1,0,-0.05656699999999998,-21.783097083752104
2002-07-02,0.304107,0.306429,0.300536,0.257856,305188800,2002,7,2,3,0,0,-0.04625100000000004,-17.936755398361896
2002-07-03,0.300179,0.315714,0.299107,0.267142,199029600,2002,7,3,3,0,0,-0.03303699999999998,-12.366831123522315
2002-07-05,0.31625,0.334821,0.31625,0.285256,161649600,2002,7,5,3,0,0,-0.030993999999999966,-10.865327986089676
2002-07-08,0.330714,0.332321,0.315714,0.274144,211204000,2002,7,8,3,0,0,-0.05657000000000001,-20.635140656005607
2002-07-09,0.323036,0.326607,0.311786,0.266837,226749600,2002,7,9,3,0,0,-0.056199,-21.061172176272404
2002-07-10,0.31625,0.324464,0.308036,0.263641,206880800,2002,7,10,3,0,0,-0.05260899999999996,-19.954787002021675
2002-07-11,0.308214,0.327679,0.303036,0.278558,373676800,2002,7,11,3,0,0,-0.029656000000000016,-10.646256793917253
2002-07-12,0.33125,0.335536,0.308214,0.266533,443492000,2002,7,12,3,0,0,-0.06471699999999997,-24.28104587424445
2002-07-15,0.31125,0.332143,0.300179,0.277493,295993600,2002,7,15,3,0,0,-0.03375700000000004,-12.164991549336394
2002-07-16,0.324107,0.331607,0.314464,0.271861,446768000,2002,7,16,3,0,0,-0.05224599999999996,-19.21790915210345
2002-07-17,0.288036,0.289286,0.27125,0.237916,1215485600,2002,7,17,3,0,0,-0.050120000000000026,-21.066258679533963
2002-07-18,0.276786,0.277857,0.263393,0.228174,559462400,2002,7,18,3,0,0,-0.04861199999999999,-21.304793710063368
2002-07-19,0.2625,0.270893,0.259464,0.227717,385207200,2002,7,19,3,0,0,-0.03478300000000001,-15.274661092496391
2002-07-22,0.263393,0.27125,0.260893,0.227109,430897600,2002,7,22,3,0,0,-0.03628399999999998,-15.976469448590757
2002-07-23,0.266071,0.270179,0.257857,0.220259,399890400,2002,7,23,3,0,0,-0.04581199999999999,-20.799150091483202
2002-07-24,0.255893,0.271786,0.254464,0.231371,406593600,2002,7,24,3,0,0,-0.024521999999999988,-10.598562481901357
2002-07-25,0.266607,0.266964,0.250179,0.218585,479354400,2002,7,25,3,0,0,-0.04802199999999998,-21.969485554818483
2002-07-26,0.258214,0.259464,0.246429,0.21828,207704000,2002,7,26,3,0,0,-0.039934,-18.29485065054059
2002-07-29,0.258571,0.269643,0.256607,0.22863,274960000,2002,7,29,3,0,0,-0.029940999999999995,-13.095831693128634
2002-07-30,0.265179,0.276964,0.26,0.234872,354838400,2002,7,30,3,0,0,-0.030307,-12.90362410163834
2002-07-31,0.275,0.275357,0.266071,0.232284,310699200,2002,7,31,3,0,1,-0.04271600000000003,-18.389557610511282
2002-08-01,0.269821,0.275357,0.263036,0.225282,228956000,2002,8,1,3,1,0,-0.04453899999999997,-19.770332294635153
2002-08-02,0.263214,0.267857,0.254464,0.219954,179060000,2002,8,2,3,0,0,-0.04325999999999999,-19.66774871109413
2002-08-05,0.259107,0.2625,0.249464,0.212952,204024800,2002,8,5,3,0,0,-0.046154999999999974,-21.673898343288617
2002-08-06,0.25375,0.271964,0.251429,0.224368,272053600,2002,8,6,3,0,0,-0.029381999999999964,-13.095450331598071
2002-08-07,0.269464,0.274286,0.25625,0.228783,333474400,2002,8,7,3,0,0,-0.040680999999999995,-17.7814785189459
2002-08-08,0.26375,0.274643,0.26375,0.232893,227348800,2002,8,8,3,0,0,-0.030856999999999996,-13.249432142657785
2002-08-09,0.272321,0.272321,0.263393,0.228326,205716000,2002,8,9,3,0,0,-0.04399499999999998,-19.26850205408056
2002-08-12,0.266071,0.268214,0.262321,0.228174,179765600,2002,8,12,3,0,0,-0.037897000000000014,-16.608816078957293
2002-08-13,0.266071,0.271607,0.259821,0.222085,269869600,2002,8,13,3,0,0,-0.043986,-19.805930161874958
2002-08-14,0.261964,0.274107,0.259643,0.230914,399084000,2002,8,14,3,0,0,-0.031049999999999967,-13.446564521856608
2002-08-15,0.272321,0.28125,0.268036,0.237611,322078400,2002,8,15,3,0,0,-0.03470999999999999,-14.607909566476296
2002-08-16,0.275893,0.2875,0.272857,0.240655,245224000,2002,8,16,3,0,0,-0.03523799999999999,-14.642538073175288
2002-08-19,0.281786,0.290179,0.280714,0.243244,216557600,2002,8,19,3,0,0,-0.03854199999999999,-15.844995148903978
2002-08-20,0.285179,0.287321,0.277321,0.242178,186625600,2002,8,20,3,0,0,-0.04300100000000001,-17.755948104286933
2002-08-21,0.285893,0.29,0.275893,0.245375,202428800,2002,8,21,3,0,0,-0.040518,-16.512684666327047
2002-08-22,0.289286,0.290179,0.279643,0.243092,258311200,2002,8,22,3,0,0,-0.046193999999999985,-19.002682112122155
2002-08-23,0.283929,0.284464,0.275893,0.239438,163245600,2002,8,23,3,0,0,-0.044490999999999975,-18.581428177649318
2002-08-26,0.284821,0.284821,0.270714,0.236393,189968800,2002,8,26,3,0,0,-0.048428,-20.48622421137682
2002-08-27,0.280536,0.281071,0.262679,0.226043,262231200,2002,8,27,3,0,0,-0.054493000000000014,-24.107360104051008
2002-08-28,0.264286,0.27,0.261607,0.22376,247973600,2002,8,28,3,0,0,-0.040526000000000034,-18.111369324276026
2002-08-29,0.261607,0.269286,0.259107,0.22376,164169600,2002,8,29,3,0,0,-0.03784699999999999,-16.91410439756882
2002-08-30,0.263036,0.270357,0.260357,0.224521,193519200,2002,8,30,3,0,0,-0.038514999999999994,-17.154297370847267
2002-09-03,0.25875,0.259821,0.250893,0.213866,276936800,2002,9,3,3,0,0,-0.04488399999999998,-20.986973151412556
2002-09-04,0.253571,0.263929,0.253036,0.220411,420660800,2002,9,4,3,0,0,-0.033159999999999995,-15.04462118496808
2002-09-05,0.253929,0.256429,0.250893,0.215844,226178400,2002,9,5,3,0,0,-0.03808500000000001,-17.64468783009952
2002-09-06,0.259107,0.261607,0.254107,0.218889,181591200,2002,9,6,3,0,0,-0.040217999999999976,-18.373696257006966
2002-09-09,0.255,0.259464,0.252679,0.218736,158244800,2002,9,9,3,0,0,-0.03626399999999999,-16.578889620364272
2002-09-10,0.257321,0.25875,0.252143,0.218128,249468800,2002,9,10,3,0,0,-0.03919300000000003,-17.967890412968547
2002-09-11,0.256071,0.260714,0.252679,0.217519,202412000,2002,9,11,3,0,0,-0.038552,-17.72350921068964
2002-09-12,0.253571,0.259107,0.252143,0.215236,269830400,2002,9,12,3,0,0,-0.03833499999999998,-17.810682227880083
2002-09-13,0.252321,0.256071,0.250893,0.215692,282951200,2002,9,13,3,0,0,-0.03662900000000002,-16.982085566455886
2002-09-16,0.2525,0.260893,0.252143,0.220716,286641600,2002,9,16,3,0,0,-0.03178400000000001,-14.400405951539538
2002-09-17,0.260179,0.268393,0.260179,0.225282,427996800,2002,9,17,3,0,0,-0.034896999999999984,-15.490363189247248
2002-09-18,0.262321,0.269464,0.259286,0.22863,328641600,2002,9,18,3,0,0,-0.033691000000000026,-14.7360363906749
2002-09-19,0.263393,0.264286,0.258571,0.221933,205945600,2002,9,19,3,0,0,-0.04146,-18.681313729819358
2002-09-20,0.261071,0.266786,0.259286,0.226348,352788800,2002,9,20,3,0,0,-0.034723000000000004,-15.340537579302667
2002-09-23,0.263571,0.267143,0.258036,0.226043,263709600,2002,9,23,3,0,0,-0.037528000000000006,-16.602150918188137
2002-09-24,0.257143,0.264643,0.257143,0.222847,250661600,2002,9,24,3,0,0,-0.03429600000000002,-15.389931208407573
2002-09-25,0.262321,0.270893,0.261607,0.227261,254682400,2002,9,25,3,0,0,-0.035060000000000036,-15.427196043315853
2002-09-26,0.269643,0.27125,0.259821,0.22376,208644800,2002,9,26,3,0,0,-0.045883000000000035,-20.505452270289613
2002-09-27,0.25875,0.265179,0.258571,0.224064,206152800,2002,9,27,3,0,0,-0.03468599999999997,-15.480398457583533
2002-09-30,0.257143,0.260179,0.2525,0.220716,237697600,2002,9,30,3,0,1,-0.036427000000000015,-16.50401420830389
2002-10-01,0.260536,0.260714,0.25,0.220867,342423200,2002,10,1,4,1,0,-0.03966899999999998,-17.960582613065775
2002-10-02,0.255893,0.26125,0.251786,0.215692,229348000,2002,10,2,4,0,0,-0.04020099999999999,-18.638150696363326
2002-10-03,0.253214,0.260714,0.251071,0.217671,217896000,2002,10,3,4,0,0,-0.03554299999999999,-16.328771402713265
2002-10-04,0.256429,0.257143,0.249821,0.213561,190825600,2002,10,4,4,0,0,-0.04286800000000002,-20.072953395048728
2002-10-07,0.249464,0.25375,0.245714,0.209604,244697600,2002,10,7,4,0,0,-0.03985999999999998,-19.016812656247005
2002-10-08,0.248214,0.249286,0.238571,0.208234,453644800,2002,10,8,4,0,0,-0.03997999999999999,-19.199554347512887
2002-10-09,0.241786,0.247321,0.239464,0.206864,356686400,2002,10,9,4,0,0,-0.03492200000000001,-16.881622708639497
2002-10-10,0.243393,0.253929,0.2425,0.214779,321574400,2002,10,10,4,0,0,-0.028614,-13.322531532412388
2002-10-11,0.254464,0.263929,0.251786,0.220867,294677600,2002,10,11,4,0,0,-0.033597000000000016,-15.211416825510382
2002-10-14,0.259821,0.2675,0.257857,0.224825,194404000,2002,10,14,4,0,0,-0.03499600000000003,-15.565884576893152
2002-10-15,0.271786,0.272321,0.263929,0.230761,405518400,2002,10,15,4,0,0,-0.041025000000000034,-17.778134086782444
2002-10-16,0.265357,0.270179,0.248214,0.221629,307624800,2002,10,16,4,0,0,-0.04372800000000002,-19.730269955646605
2002-10-17,0.25375,0.256786,0.249643,0.214779,469296800,2002,10,17,4,0,0,-0.03897099999999998,-18.144697572853946
2002-10-18,0.25,0.25625,0.24875,0.21828,288299200,2002,10,18,4,0,0,-0.03172,-14.531794026021622
2002-10-21,0.254643,0.26125,0.25,0.221629,238520800,2002,10,21,4,0,0,-0.033014000000000016,-14.896065045639343
2002-10-22,0.258393,0.265714,0.254643,0.22376,218148000,2002,10,22,4,0,0,-0.034633,-15.47774401144083
2002-10-23,0.26125,0.2675,0.258929,0.226499,209036800,2002,10,23,4,0,0,-0.034750999999999976,-15.34267259458098
2002-10-24,0.268214,0.271607,0.259821,0.223607,174748000,2002,10,24,4,0,0,-0.04460700000000001,-19.94883881094957
2002-10-25,0.262321,0.275893,0.260536,0.234719,279070400,2002,10,25,4,0,0,-0.027602000000000015,-11.759593386134064
2002-10-28,0.277679,0.284821,0.272321,0.237611,349300000,2002,10,28,4,0,0,-0.04006800000000002,-16.8628556758736
2002-10-29,0.278036,0.283571,0.267143,0.235023,259179200,2002,10,29,4,0,0,-0.043012999999999996,-18.301613033617983
2002-10-30,0.276607,0.292321,0.276429,0.243244,270676000,2002,10,30,4,0,0,-0.033363000000000004,-13.715857328443871
2002-10-31,0.285536,0.293571,0.284286,0.244613,295836800,2002,10,31,4,0,1,-0.040923000000000015,-16.729691390073306
2002-11-01,0.284643,0.294643,0.28375,0.249028,189828800,2002,11,1,4,1,0,-0.03561499999999998,-14.301604638835785
2002-11-04,0.294643,0.310357,0.291964,0.257095,376818400,2002,11,4,4,0,0,-0.03754799999999997,-14.604718100313102
2002-11-05,0.299107,0.302857,0.291964,0.257248,210694400,2002,11,5,4,0,0,-0.041859000000000035,-16.271846622714286
2002-11-06,0.305,0.309286,0.298214,0.262119,216389600,2002,11,6,4,0,0,-0.042881,-16.359363495206377
2002-11-07,0.3025,0.305357,0.282321,0.243548,336179200,2002,11,7,4,0,0,-0.058952000000000004,-24.205495425952996
2002-11-08,0.285893,0.289286,0.277143,0.241112,190064000,2002,11,8,4,0,0,-0.044781000000000015,-18.572696506188002
2002-11-11,0.281071,0.28375,0.27,0.230761,152975200,2002,11,11,4,0,0,-0.05031000000000002,-21.801777596734293
2002-11-12,0.273571,0.286429,0.272857,0.238068,223792800,2002,11,12,4,0,0,-0.03550300000000001,-14.91296604331536
2002-11-13,0.276786,0.286964,0.272857,0.237307,231739200,2002,11,13,4,0,0,-0.039478999999999986,-16.636255989077434
2002-11-14,0.283929,0.293036,0.281786,0.248114,141713600,2002,11,14,4,0,0,-0.035814999999999986,-14.434896861926367
2002-11-15,0.289821,0.29,0.281429,0.242786,160994400,2002,11,15,4,0,0,-0.047034999999999993,-19.373028098819532
2002-11-18,0.289107,0.289286,0.277143,0.23822,164578400,2002,11,18,4,0,0,-0.050887000000000016,-21.361346654353127
2002-11-19,0.277679,0.28125,0.268036,0.232436,210952000,2002,11,19,4,0,0,-0.045243000000000005,-19.464712867197854
2002-11-20,0.273214,0.280357,0.272321,0.236393,208740000,2002,11,20,4,0,0,-0.03682100000000002,-15.576180343749613
2002-11-21,0.283929,0.293571,0.28125,0.248875,418482400,2002,11,21,4,0,0,-0.035053999999999974,-14.084982420894013
2002-11-22,0.287321,0.291071,0.283929,0.2437,227858400,2002,11,22,4,0,0,-0.04362099999999999,-17.89946655724251
2002-11-25,0.28625,0.288214,0.280536,0.243092,199427200,2002,11,25,4,0,0,-0.043158,-17.7537722343804
2002-11-26,0.283036,0.283929,0.272679,0.234568,240262400,2002,11,26,4,0,0,-0.04846800000000001,-20.662664984141063
2002-11-27,0.278571,0.283214,0.275893,0.239286,286798400,2002,11,27,4,0,0,-0.039285000000000014,-16.417592337203185
2002-11-29,0.281964,0.283571,0.275179,0.235937,143432800,2002,11,29,4,0,0,-0.046026999999999985,-19.508173792156374
2002-12-02,0.283929,0.2875,0.268036,0.231066,398742400,2002,12,2,4,0,0,-0.05286299999999999,-22.877879047544855
2002-12-03,0.271429,0.273929,0.269643,0.230761,227869600,2002,12,3,4,0,0,-0.04066799999999998,-17.623428568952285
2002-12-04,0.271071,0.27125,0.258929,0.227869,325757600,2002,12,4,4,0,0,-0.04320200000000002,-18.959138803435316
2002-12-05,0.268393,0.269286,0.259464,0.222694,243398400,2002,12,5,4,0,0,-0.04569899999999999,-20.52098395107187
2002-12-06,0.261607,0.27125,0.259286,0.227565,245358400,2002,12,6,4,0,0,-0.03404199999999999,-14.959242414255264
2002-12-09,0.266786,0.266964,0.261964,0.224521,236084800,2002,12,9,4,0,0,-0.042265000000000025,-18.824519755390376
2002-12-10,0.263393,0.275893,0.263036,0.232588,308610400,2002,12,10,4,0,0,-0.030805,-13.244449412695412
2002-12-11,0.273214,0.276607,0.269286,0.235785,253500800,2002,12,11,4,0,0,-0.03742900000000002,-15.874207434739281
2002-12-12,0.276964,0.277679,0.268036,0.231218,149340800,2002,12,12,4,0,0,-0.04574599999999998,-19.78479184146562
2002-12-13,0.270357,0.270536,0.261607,0.22513,164780000,2002,12,13,4,0,0,-0.04522700000000002,-20.0892817483232
2002-12-16,0.264464,0.269643,0.260893,0.226043,251624800,2002,12,16,4,0,0,-0.03842099999999998,-16.99720849572868
2002-12-17,0.265179,0.27125,0.261786,0.229544,222661600,2002,12,17,4,0,0,-0.035635,-15.524256787369742
2002-12-18,0.264286,0.265357,0.258929,0.221781,150701600,2002,12,18,4,0,0,-0.042505000000000015,-19.165302708527786
2002-12-19,0.259464,0.266429,0.251786,0.216148,347519200,2002,12,19,4,0,0,-0.043315999999999966,-20.039972611358866
2002-12-20,0.255179,0.26,0.246071,0.215236,318096800,2002,12,20,4,0,0,-0.03994299999999998,-18.557769146425308
2002-12-23,0.252857,0.259821,0.252143,0.220563,125826400,2002,12,23,4,0,0,-0.03229399999999999,-14.6416216681855
2002-12-24,0.257857,0.258393,0.255357,0.218585,39340000,2002,12,24,4,0,0,-0.039272,-17.966466134455704
2002-12-26,0.2575,0.264464,0.255,0.219193,85422400,2002,12,26,4,0,0,-0.03830700000000001,-17.47637926393635
2002-12-27,0.255536,0.256786,0.250179,0.214017,80035200,2002,12,27,4,0,0,-0.04151899999999997,-19.39986075872476
2002-12-30,0.251429,0.252679,0.247143,0.21417,155041600,2002,12,30,4,0,0,-0.037259000000000014,-17.39692767427745
2002-12-31,0.25,0.256429,0.249107,0.218128,200726400,2002,12,31,4,0,1,-0.03187200000000001,-14.611604195701613
2003-01-02,0.256429,0.266429,0.25625,0.225282,181428800,2003,1,2,1,0,0,-0.031147000000000008,-13.825782796672618
2003-01-03,0.264286,0.266607,0.260536,0.226804,147453600,2003,1,3,1,0,0,-0.037482000000000015,-16.526163559725585
2003-01-06,0.268393,0.274643,0.265714,0.226804,390532800,2003,1,6,1,0,0,-0.04158899999999999,-18.336978183806277
2003-01-07,0.264107,0.267857,0.258393,0.226043,342344800,2003,1,7,1,0,0,-0.03806399999999999,-16.839273943453232
2003-01-08,0.260357,0.262679,0.257857,0.221476,229644800,2003,1,8,1,0,0,-0.038881,-17.55540103668117
2003-01-09,0.261071,0.266429,0.258929,0.223455,215252800,2003,1,9,1,0,0,-0.03761600000000001,-16.833814414535368
2003-01-10,0.260357,0.264643,0.25875,0.224064,175100800,2003,1,10,1,0,0,-0.03629299999999999,-16.197604255926873
2003-01-13,0.266071,0.266071,0.256429,0.222694,178942400,2003,1,13,1,0,0,-0.043377,-19.47829757424987
